actual,proposed
0.0,18.60530662536621
0.0,19.098318099975586
0.0,19.527605056762695
0.0,19.940380096435547
0.0,20.382043838500977
0.0,20.62766456604004
0.0,20.774316787719727
0.0,20.870563507080078
0.0,21.00787353515625
0.0,21.184663772583008
0.0,21.44417953491211
0.0,21.738475799560547
0.0,22.06621742248535
0.0,22.426118850708008
0.0,22.772174835205078
0.0,23.104923248291016
0.0,23.380109786987305
0.0,23.68947410583496
0.0,24.031705856323242
0.0,24.36077308654785
0.0,24.67718505859375
0.0,24.936662673950195
0.0,25.14139747619629
0.0,25.383020401000977
0.0,25.570587158203125
0.0,25.750940322875977
0.0,25.969120025634766
0.0,26.178909301757812
0.0,26.38062858581543
0.0,26.485061645507812
0.0,26.495952606201172
0.0,26.4616641998291
0.0,26.33916664123535
0.0,26.22138214111328
0.0,26.152889251708984
0.0,26.087032318115234
0.0,25.978944778442383
0.0,25.919776916503906
0.0,25.81812286376953
0.0,25.630849838256836
0.0,25.406017303466797
0.0,25.10030746459961
0.0,24.672067642211914
0.0,24.215532302856445
0.0,23.731794357299805
0.0,23.221900939941406
0.0,22.68685531616211
0.0,22.172388076782227
0.0,21.632946014404297
0.0,21.159013748168945
0.0,20.74807357788086
0.0,20.218647003173828
0.0,19.66482162475586
0.0,19.04277229309082
0.0,18.31035804748535
0.0,17.516586303710938
0.0,16.708581924438477
0.0,15.886893272399902
0.0,15.052044868469238
0.0,14.249306678771973
0.0,13.477441787719727
0.0,12.600974082946777
0.0,11.668693542480469
0.0,10.772270202636719
0.0,9.999847412109375
0.0,9.346660614013672
0.0,8.718595504760742
0.0,8.248974800109863
0.0,7.797415733337402
0.0,7.40798807144165
0.0,6.98877477645874
0.0,6.5856852531433105
0.0,6.198098659515381
0.0,5.825419902801514
0.0,5.422314643859863
0.0,4.945186614990234
0.0,4.441646099090576
0.0,3.957472562789917
0.0,3.4919211864471436
0.0,2.999511957168579
0.0,2.4365181922912598
0.0,1.895178198814392
0.0,1.3746588230133057
0.0,0.9636827707290649
0.0,0.5237498879432678
0.0,0.1007375568151474
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.03322950005531311
0.0,1.2405519485473633
0.0,2.4014389514923096
0.0,3.5624401569366455
0.0,4.634023666381836
0.0,5.664392471313477
0.0,6.69989538192749
0.0,7.695570945739746
0.0,8.60818862915039
0.0,9.440940856933594
0.0,10.10737419128418
0.0,10.658652305603027
0.0,11.233490943908691
0.0,11.786219596862793
0.0,12.40721321105957
0.0,13.049086570739746
0.0,13.57674503326416
0.0,14.039349555969238
0.0,14.394633293151855
0.0,14.691490173339844
0.0,14.887401580810547
0.0,15.031018257141113
0.0,15.079584121704102
0.0,15.08151912689209
0.0,15.038615226745605
0.0,14.952598571777344
0.0,14.914653778076172
0.0,14.788640975952148
0.0,14.62271499633789
0.0,14.507930755615234
0.0,14.352801322937012
0.0,14.158875465393066
0.0,13.882880210876465
0.0,13.617501258850098
0.0,13.272801399230957
0.0,12.807072639465332
0.0,12.224966049194336
0.0,11.575724601745605
0.0,10.90669059753418
0.0,10.173861503601074
0.0,9.424454689025879
0.0,8.659107208251953
0.0,7.87843656539917
0.0,7.038264751434326
0.0,6.051353454589844
0.0,5.012876510620117
0.0,3.924813985824585
0.0,2.833836555480957
0.0,1.6505329608917236
0.0,0.42321398854255676
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.9568130373954773
0.0,2.039085865020752
0.0,3.07973313331604
0.0,4.0355916023254395
0.0,4.999450206756592
0.0,5.926237106323242
0.0,6.817378044128418
0.0,7.629481315612793
0.0,8.41034984588623
0.0,9.11642074584961
0.0,9.705812454223633
0.0,10.227771759033203
0.0,10.684891700744629
0.0,11.169193267822266
0.0,11.634868621826172
0.0,12.082633018493652
0.0,12.468412399291992
0.0,12.794590950012207
0.0,13.063460350036621
0.0,13.321988105773926
0.0,13.525813102722168
0.0,13.677035331726074
0.0,13.777677536010742
0.0,13.82968521118164
0.0,13.790165901184082
0.0,13.707402229309082
0.0,13.583063125610352
0.0,13.508265495300293
0.0,13.436344146728516
0.0,13.322429656982422
0.0,13.212897300720215
0.0,13.062812805175781
0.0,12.918501853942871
0.0,12.690214157104492
0.0,12.381178855895996
0.0,11.9945068359375
0.0,11.577943801879883
0.0,11.087874412536621
0.0,10.527127265930176
0.0,9.898423194885254
0.0,9.204374313354492
0.0,8.447491645812988
0.0,7.674960136413574
0.0,6.84261417388916
0.0,5.952754974365234
0.0,5.007593631744385
0.0,4.009261608123779
0.0,2.9597995281219482
0.0,1.9059380292892456
0.0,0.8478460311889648
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.39089536666870117
0.0,1.494934320449829
0.0,2.601273775100708
0.0,3.7098255157470703
0.0,4.8205037117004395
0.0,5.977987289428711
0.0,7.135715484619141
0.0,8.293679237365723
0.0,9.407106399536133
0.0,10.47770881652832
0.0,11.507134437561035
0.0,12.496967315673828
0.0,13.448728561401367
0.0,14.408648490905762
0.0,15.331646919250488
0.0,16.219146728515625
0.0,17.072511672973633
0.0,17.893054962158203
0.0,18.63727378845215
0.0,19.35287094116211
0.0,20.040943145751953
0.0,20.65778923034668
0.0,21.25090980529785
0.0,21.91074562072754
0.0,22.634729385375977
0.0,23.375627517700195
0.0,24.17755699157715
0.0,25.038169860839844
0.0,25.86568260192871
0.0,26.571840286254883
0.0,27.161312103271484
0.0,27.728111267089844
0.0,28.228349685668945
0.0,28.66458511352539
0.0,29.084043502807617
0.0,29.442604064941406
386.4859619140625,29.78737449645996
383.075439453125,123.60316467285156
383.075439453125,123.87715911865234
386.4859313964844,124.14061737060547
389.89642333984375,124.43870544433594
386.4859313964844,124.77008819580078
383.075439453125,125.0439682006836
372.8439636230469,125.2625503540039
355.79180908203125,125.33843231201172
355.79180908203125,125.18758392333984
325.0979919433594,124.81871795654297
311.4560241699219,124.28499603271484
297.8143310546875,123.59274291992188
294.40386962890625,122.74806213378906
294.40386962890625,121.89111328125
287.5828857421875,120.97759246826172
280.7621765136719,120.00968170166016
253.4785614013672,118.89994812011719
246.65757751464844,117.65384674072266
236.42640686035156,116.36614227294922
236.42640686035156,114.99368286132812
222.78443908691406,113.49494934082031
215.9637451171875,111.96434020996094
188.6801300048828,110.31354522705078
0.0,108.54718780517578
0.0,106.71448516845703
0.0,104.86273956298828
0.0,102.90316772460938
0.0,100.79515075683594
0.0,98.58915710449219
497.1041259765625,96.28895568847656
483.46246337890625,224.75439453125
469.8207702636719,222.27651977539062
456.1788024902344,219.7148895263672
439.1266784667969,217.02796936035156
422.07452392578125,214.2205810546875
411.8430480957031,211.38687133789062
401.6118469238281,208.52786254882812
387.96990966796875,205.5997772216797
374.3282470703125,202.60523986816406
360.68658447265625,199.54684448242188
347.04461669921875,196.42701721191406
329.9924621582031,193.203369140625
309.5298156738281,189.8351287841797
295.88787841796875,186.41738891601562
282.2462158203125,182.95204162597656
268.60455322265625,179.44093322753906
251.55238342285156,175.84104919433594
234.4999542236328,172.1558074951172
217.4477996826172,168.38848876953125
196.98516845703125,164.4974822998047
0.0,160.48756408691406
0.0,156.36329650878906
0.0,152.173828125
0.0,147.92169189453125
469.27899169921875,143.60926818847656
452.226806640625,263.58465576171875
431.7641906738281,259.1138000488281
418.1225280761719,254.6358642578125
407.89105224609375,250.19586181640625
397.6597595214844,245.79232788085938
387.4284362792969,241.4238739013672
380.6074523925781,237.1339111328125
366.9657897949219,232.8299102783203
353.323974609375,228.5123748779297
336.2718200683594,224.13710021972656
319.2195129394531,219.70628356933594
302.1673889160156,215.22206115722656
285.1150817871094,210.68650817871094
271.4732971191406,206.14633178710938
251.0106658935547,201.51222229003906
230.5480194091797,196.78775024414062
210.08538818359375,191.97640991210938
189.6227569580078,187.08155822753906
0.0,182.10638427734375
0.0,177.0987548828125
0.0,172.1046600341797
0.0,167.03407287597656
0.0,161.93470764160156
0.0,156.80764770507812
0.0,151.69873046875
0.0,146.6520233154297
0.0,141.66513061523438
0.0,136.64622497558594
0.0,131.64129638671875
0.0,126.64981842041016
0.0,121.71603393554688
0.0,116.88248443603516
0.0,112.10054779052734
0.0,107.36824798583984
309.53497314453125,102.72843170166016
302.7139892578125,217.0754852294922
295.8931579589844,212.610107421875
289.07232666015625,208.22694396972656
289.07232666015625,204.0123748779297
289.07232666015625,199.95989990234375
285.66180419921875,196.0185089111328
285.66180419921875,192.22872924804688
278.84100341796875,188.49517822265625
272.02001953125,184.81570434570312
268.6095275878906,181.2329864501953
265.1991882324219,177.7432861328125
254.96786499023438,174.2535400390625
244.73655700683594,170.76370239257812
237.91558837890625,167.31857299804688
231.09475708007812,163.9164276123047
227.68426513671875,160.60037231445312
224.27392578125,157.36709594726562
220.86343383789062,154.21339416503906
214.04246520996094,151.0914764404297
200.40081787109375,147.91058349609375
196.9903106689453,144.80726623535156
0.0,141.64425659179688
0.0,138.5133819580078
0.0,135.45814514160156
0.0,132.430908203125
0.0,129.47532653808594
0.0,126.58866882324219
0.0,123.67874145507812
0.0,120.79121398925781
489.8236083984375,117.88045501708984
483.0027770996094,237.0364532470703
472.77130126953125,234.1249237060547
469.3609619140625,231.28060913085938
459.129638671875,228.41140747070312
455.71917724609375,225.6077880859375
452.30865478515625,222.86724853515625
445.4878234863281,220.142578125
435.25653076171875,217.38841247558594
428.4356994628906,214.65065002441406
418.2042541503906,211.8839111328125
411.3834228515625,209.13404846191406
404.56256103515625,206.40042114257812
397.7416076660156,203.6824188232422
390.9207763671875,200.9794158935547
380.6894836425781,198.24609375
373.86865234375,195.52838134765625
363.6371765136719,192.7808837890625
356.81634521484375,190.049560546875
349.99554443359375,187.333740234375
343.174560546875,184.6328582763672
339.76422119140625,181.9910888671875
336.3537292480469,179.4061737060547
329.53289794921875,176.83114624023438
322.7119445800781,174.265625
315.89111328125,171.70925903320312
305.6597900390625,169.11692810058594
298.83880615234375,166.53477478027344
288.6075134277344,163.9176483154297
278.3761901855469,161.2668914794922
268.1448974609375,158.5837860107422
257.91357421875,155.86959838867188
251.09275817871094,153.17027282714844
240.8614501953125,150.44049072265625
234.0404815673828,147.72616577148438
593.9955444335938,145.07147216796875
587.174560546875,266.430419921875
580.3536987304688,263.8004150390625
570.1224365234375,261.1372375488281
559.89111328125,258.4422302246094
553.0701293945312,255.7613525390625
546.249267578125,253.09405517578125
539.428466796875,250.43980407714844
529.197021484375,247.7533721923828
512.1448974609375,244.94644165039062
491.6822814941406,241.9788818359375
467.8091735839844,238.8121337890625
450.75701904296875,235.54336547851562
437.115234375,232.2212677001953
416.6526184082031,228.75836181640625
396.1900329589844,225.16006469726562
372.3169250488281,221.38682556152344
355.2646484375,217.53489685058594
341.62298583984375,213.65206909179688
331.3916931152344,209.78428649902344
314.33941650390625,205.84146118164062
304.10809326171875,201.91598510742188
290.46630859375,197.96243286132812
273.4141845703125,193.9371337890625
259.77239990234375,189.88760375976562
246.1306915283203,185.81475830078125
232.48890686035156,181.7195281982422
222.25759887695312,177.6475067138672
208.61581420898438,173.5530548095703
198.38450622558594,169.48178100585938
191.56369018554688,165.4775848388672
